1970	1970-09-20	9	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-09-20	10	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-09-27	1	2816	LOVE STORY	Erich Segal
1970	1970-09-27	2	4911	THE CRYSTAL CAVE	Mary Stewart
1970	1970-09-27	3	2050	GREAT LION OF GOD	Taylor Caldwell
1970	1970-09-27	4	6241	THE SECRET WOMAN	Victoria Holt
1970	1970-09-27	5	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-09-27	6	5206	THE FRENCH LIEUTENANT'S WOMAN	John Fowles
1970	1970-09-27	7	902	CALICO PALACE	Gwen Bristow
1970	1970-09-27	8	1411	DELIVERANCE	James Dickey
1970	1970-09-27	9	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-09-27	10	5699	THE LORD WON'T MIND	Gordon Merrick
1970	1970-10-04	1	2816	LOVE STORY	Erich Segal
1970	1970-10-04	2	4911	THE CRYSTAL CAVE	Mary Stewart
1970	1970-10-04	3	2050	GREAT LION OF GOD	Taylor Caldwell
1970	1970-10-04	4	5206	THE FRENCH LIEUTENANT'S WOMAN	John Fowles
1970	1970-10-04	5	6241	THE SECRET WOMAN	Victoria Holt
1970	1970-10-04	6	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-10-04	7	1411	DELIVERANCE	James Dickey
1970	1970-10-04	8	902	CALICO PALACE	Gwen Bristow
1970	1970-10-04	9	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-10-04	10	5699	THE LORD WON'T MIND	Gordon Merrick
1970	1970-10-11	1	2816	LOVE STORY	Erich Segal
1970	1970-10-11	2	4911	THE CRYSTAL CAVE	Mary Stewart
1970	1970-10-11	3	2050	GREAT LION OF GOD	Taylor Caldwell
1970	1970-10-11	4	6241	THE SECRET WOMAN	Victoria Holt
1970	1970-10-11	5	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-10-11	6	5206	THE FRENCH LIEUTENANT'S WOMAN	John Fowles
1970	1970-10-11	7	902	CALICO PALACE	Gwen Bristow
1970	1970-10-11	8	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-10-11	9	3795	RICH MAN, POOR MAN	Irwin Shaw
1970	1970-10-11	10	5699	THE LORD WON'T MIND	Gordon Merrick
1970	1970-10-18	1	2816	LOVE STORY	Erich Segal
1970	1970-10-18	2	4911	THE CRYSTAL CAVE	Mary Stewart
1970	1970-10-18	3	2050	GREAT LION OF GOD	Taylor Caldwell
1970	1970-10-18	4	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-10-18	5	6241	THE SECRET WOMAN	Victoria Holt
1970	1970-10-18	6	2462	ISLANDS IN THE STREAM	Ernest Hemingway
1970	1970-10-18	7	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-10-18	8	3795	RICH MAN, POOR MAN	Irwin Shaw
1970	1970-10-18	9	5206	THE FRENCH LIEUTENANT'S WOMAN	John Fowles
1970	1970-10-18	10	902	CALICO PALACE	Gwen Bristow
1970	1970-10-25	1	2816	LOVE STORY	Erich Segal
1970	1970-10-25	2	4911	THE CRYSTAL CAVE	Mary Stewart
1970	1970-10-25	3	2462	ISLANDS IN THE STREAM	Ernest Hemingway
1970	1970-10-25	4	2050	GREAT LION OF GOD	Taylor Caldwell
1970	1970-10-25	5	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-10-25	6	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-10-25	7	6241	THE SECRET WOMAN	Victoria Holt
1970	1970-10-25	8	3795	RICH MAN, POOR MAN	Irwin Shaw
1970	1970-10-25	9	5206	THE FRENCH LIEUTENANT'S WOMAN	John Fowles
1970	1970-10-25	10	902	CALICO PALACE	Gwen Bristow
1970	1970-11-01	1	2816	LOVE STORY	Erich Segal
1970	1970-11-01	2	4911	THE CRYSTAL CAVE	Mary Stewart
1970	1970-11-01	3	2462	ISLANDS IN THE STREAM	Ernest Hemingway
1970	1970-11-01	4	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-11-01	5	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-11-01	6	3795	RICH MAN, POOR MAN	Irwin Shaw
1970	1970-11-01	7	2050	GREAT LION OF GOD	Taylor Caldwell
1970	1970-11-01	8	6241	THE SECRET WOMAN	Victoria Holt
1970	1970-11-01	9	902	CALICO PALACE	Gwen Bristow
1970	1970-11-01	10	5206	THE FRENCH LIEUTENANT'S WOMAN	John Fowles
1970	1970-11-08	1	2816	LOVE STORY	Erich Segal
1970	1970-11-08	2	4911	THE CRYSTAL CAVE	Mary Stewart
1970	1970-11-08	3	2462	ISLANDS IN THE STREAM	Ernest Hemingway
1970	1970-11-08	4	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-11-08	5	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-11-08	6	3795	RICH MAN, POOR MAN	Irwin Shaw
1970	1970-11-08	7	2050	GREAT LION OF GOD	Taylor Caldwell
1970	1970-11-08	8	6241	THE SECRET WOMAN	Victoria Holt
1970	1970-11-08	9	902	CALICO PALACE	Gwen Bristow
1970	1970-11-08	10	5206	THE FRENCH LIEUTENANT'S WOMAN	John Fowles
1970	1970-11-15	1	2816	LOVE STORY	Erich Segal
1970	1970-11-15	2	2462	ISLANDS IN THE STREAM	Ernest Hemingway
1970	1970-11-15	3	4911	THE CRYSTAL CAVE	Mary Stewart
1970	1970-11-15	4	3795	RICH MAN, POOR MAN	Irwin Shaw
1970	1970-11-15	5	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-11-15	6	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-11-15	7	2050	GREAT LION OF GOD	Taylor Caldwell
1970	1970-11-15	8	902	CALICO PALACE	Gwen Bristow
1970	1970-11-15	9	6241	THE SECRET WOMAN	Victoria Holt
1970	1970-11-15	10	5206	THE FRENCH LIEUTENANT'S WOMAN	John Fowles
1970	1970-11-22	1	2816	LOVE STORY	Erich Segal
1970	1970-11-22	2	2462	ISLANDS IN THE STREAM	Ernest Hemingway
1970	1970-11-22	3	4911	THE CRYSTAL CAVE	Mary Stewart
1970	1970-11-22	4	3795	RICH MAN, POOR MAN	Irwin Shaw
1970	1970-11-22	5	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-11-22	6	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-11-22	7	6241	THE SECRET WOMAN	Victoria Holt
1970	1970-11-22	8	2050	GREAT LION OF GOD	Taylor Caldwell
1970	1970-11-22	9	902	CALICO PALACE	Gwen Bristow
1970	1970-11-22	10	5206	THE FRENCH LIEUTENANT'S WOMAN	John Fowles
1970	1970-11-29	1	2816	LOVE STORY	Erich Segal
1970	1970-11-29	2	2462	ISLANDS IN THE STREAM	Ernest Hemingway
1970	1970-11-29	3	4911	THE CRYSTAL CAVE	Mary Stewart
1970	1970-11-29	4	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-11-29	5	3795	RICH MAN, POOR MAN	Irwin Shaw
1970	1970-11-29	6	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-11-29	7	2050	GREAT LION OF GOD	Taylor Caldwell
1970	1970-11-29	8	6241	THE SECRET WOMAN	Victoria Holt
1970	1970-11-29	9	902	CALICO PALACE	Gwen Bristow
1970	1970-11-29	10	5206	THE FRENCH LIEUTENANT'S WOMAN	John Fowles
1970	1970-12-06	1	2816	LOVE STORY	Erich Segal
1970	1970-12-06	2	2462	ISLANDS IN THE STREAM	Ernest Hemingway
1970	1970-12-06	3	4911	THE CRYSTAL CAVE	Mary Stewart
1970	1970-12-06	4	3795	RICH MAN, POOR MAN	Irwin Shaw
1970	1970-12-06	5	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-12-06	6	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-12-06	7	2050	GREAT LION OF GOD	Taylor Caldwell
1970	1970-12-06	8	3671	QB VII	Leon Uris
1970	1970-12-06	9	6241	THE SECRET WOMAN	Victoria Holt
1970	1970-12-06	10	3469	PASSENGER TO FRANKFURT	Agatha Christie
1970	1970-12-13	1	2816	LOVE STORY	Erich Segal
1970	1970-12-13	2	2462	ISLANDS IN THE STREAM	Ernest Hemingway
1970	1970-12-13	3	4911	THE CRYSTAL CAVE	Mary Stewart
1970	1970-12-13	4	3795	RICH MAN, POOR MAN	Irwin Shaw
1970	1970-12-13	5	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-12-13	6	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-12-13	7	3671	QB VII	Leon Uris
1970	1970-12-13	8	2050	GREAT LION OF GOD	Taylor Caldwell
1970	1970-12-13	9	3469	PASSENGER TO FRANKFURT	Agatha Christie
1970	1970-12-13	10	902	CALICO PALACE	Gwen Bristow
1970	1970-12-20	1	2816	LOVE STORY	Erich Segal
1970	1970-12-20	2	2462	ISLANDS IN THE STREAM	Ernest Hemingway
1970	1970-12-20	3	4911	THE CRYSTAL CAVE	Mary Stewart
1970	1970-12-20	4	3795	RICH MAN, POOR MAN	Irwin Shaw
1970	1970-12-20	5	3469	PASSENGER TO FRANKFURT	Agatha Christie
1970	1970-12-20	6	3671	QB VII	Leon Uris
1970	1970-12-20	7	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-12-20	8	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-12-20	9	936	CARAVAN TO VACCARES	Alistair MacLean
1970	1970-12-20	10	6241	THE SECRET WOMAN	Victoria Holt
1970	1970-12-27	1	2816	LOVE STORY	Erich Segal
1970	1970-12-27	2	2462	ISLANDS IN THE STREAM	Ernest Hemingway
1970	1970-12-27	3	3469	PASSENGER TO FRANKFURT	Agatha Christie
1970	1970-12-27	4	3671	QB VII	Leon Uris
1970	1970-12-27	5	3795	RICH MAN, POOR MAN	Irwin Shaw
1970	1970-12-27	6	4911	THE CRYSTAL CAVE	Mary Stewart
1970	1970-12-27	7	4818	THE CHILD FROM THE SEA	Elizabeth Goudge
1970	1970-12-27	8	2005	GOD IS AN ENGLISHMAN	R. F. Delderfield
1970	1970-12-27	9	936	CARAVAN TO VACCARES	Alistair MacLean
1970	1970-12-27	10	6241	THE SECRET WOMAN	Victoria Holt
